lon,lat,sst,type
-58.4335,-44.6668,280.8,test
-54.3712,-38.7416,289.61,test
-58.0385,-41.1135,282.35,test
-55.0041,-49.8337,278.32,test
-58.4968,-44.6631,280.11,test
-49.0658,-46.5745,283.64,test
-54.5414,-49.7129,278.44,test
-50.8856,-37.4402,292.01,test
-48.2153,-35.2952,291.32,test
-55.7283,-47.8231,278.57,test
-54.3461,-49.0774,278.33,test
-55.4774,-39.3709,280.63,test
-58.7177,-39.0455,285.25,test
-56.6009,-48.9319,278.38,test
-55.5547,-49.2223,278.66,test
-58.6535,-47.5522,278.41,test
-58.1633,-42.6048,279.61,test
-55.5386,-49.0059,278.69,test
-51.3375,-43.8773,282.66,test
-58.6475,-44.1912,279.42,test
-57.5917,-49.1826,278.86,test
-54.0012,-48.8201,277.7,test
-49.893,-36.0555,288.42,test
-50.7652,-42.514,286.48,test
-57.133,-40.0314,282.67,test
-54.6182,-39.9708,280.29,test
-55.956,-46.1957,280.08,test
-59.8927,-42.4902,282.1,test
-59.541,-44.4295,279.97,test
-56.8712,-48.1395,279.33,test
-59.2513,-39.995,283.95,test
-56.1339,-37.7595,284.25,test
-55.3145,-37.8224,283.47,test
-56.644,-41.9313,280.72,test
-57.8858,-48.8901,278.69,test
-56.1839,-42.5374,280.66,test
-54.0504,-47.6328,283,test
-53.4658,-37.812,291.32,test
-52.6034,-44.962,284.63,test
-58.1248,-43.792,280.33,test
-54.1764,-46.2404,281.64,test
-54.533,-38.5985,290.22,test
-56.6945,-39.4641,283.01,test
-57.0192,-49.3305,278.69,test
-56.8675,-40.7887,280.27,test
-55.6987,-42.1323,281.38,test
-51.7115,-36.7378,291.41,test
-54.4997,-41.495,286.63,test
-53.3311,-49.0088,278,test
-59.8559,-45.9618,279.38,test
-50.0057,-36.0046,288.66,test
-56.2486,-48.5144,278.66,test
-49.3386,-40.8101,288.33,test
-56.0312,-48.3118,278.48,test
-48.4061,-36.8278,291.7,test
-51.6518,-35.1128,292.78,test
-57.5869,-38.1436,287.38,test
-54.202,-40.8632,289.19,test
-53.4453,-36.2278,289.19,test
-50.6222,-47.3924,282.77,test
-56.9074,-38.3296,284.85,test
-50.7537,-42.7449,287.25,test
-55.5095,-41.0883,281.48,test
-53.7761,-35.6284,289.66,test
-58.0465,-41.8464,280.6,test
-54.8142,-49.9787,278.41,test
-56.052,-44.5048,281.55,test
-51.5683,-48.7987,278.91,test
-51.673,-43.4947,282.58,test
-54.6171,-45.5245,282.94,test
-56.7117,-49.2071,279.33,test
-50.9958,-43.4565,283.01,test
-51.265,-43.3854,282.47,test
-54.9746,-45.114,280.27,test
-56.4741,-49.9439,278.69,test
-55.1618,-41.0772,280.94,test
-52.6612,-49.4823,277.55,test
-52.4316,-48.1604,283.79,test
-56.1965,-48.3504,278.6,test
-55.9866,-38.2461,283.7,test
-49.6223,-46.5968,282.03,test
-58.8817,-45.2345,279.36,test
-58.6379,-47.2561,278.72,test
-58.6177,-44.4234,279.88,test
-56.9808,-39.9507,282.66,test
-49.765,-36.1875,288.6,test
-53.257,-48.1193,285.98,test
-56.5532,-45.1031,281.42,test
-56.0629,-45.1977,281.5,test
-55.2221,-48.846,278.63,test
-51.4284,-36.8078,291.7,test
-56.9985,-41.2825,279.97,test
-48.7468,-36.0143,292.52,test
-55.6658,-38.0354,283.3,test
-52.6016,-48.5191,282.88,test
-58.7487,-48.7887,278.6,test
-54.9193,-37.5725,287.16,test
-59.9156,-43.53,281.04,test
-53.4105,-46.5012,280.77,test
-54.0335,-48.4707,278,test
-55.0812,-49.5477,278.3,test
-56.7207,-49.4788,277.97,test
-53.5288,-39.3354,291.23,test
-58.955,-39.6082,284.35,test
-49.8396,-46.1769,282.29,test
-56.0733,-49.3204,278.75,test
-56.7843,-46.5976,279.72,test
-59.1624,-42.3671,281.61,test
-58.3548,-45.1323,279.35,test
-57.7425,-43.0368,280.1,test
-48.2589,-49.9153,277,test
-56.1664,-47.3041,279.86,test
-54.8109,-49.4691,278.83,test
-58.6409,-41.8666,282.35,test
-55.4998,-48.2514,278.52,test
-57.3219,-49.7974,279.44,test
-58.0663,-49.3604,279.45,test
-55.782,-45.1425,281.35,test
-55.6428,-42.5074,280.95,test
-56.3224,-46.7776,280.64,test
-48.9148,-35.6661,292.41,test
-56.3368,-49.4092,278.76,test
-55.8965,-47.7415,278.25,test
-59.8359,-48.5086,279.32,test
-48.3193,-45.1459,282.76,test
-51.7459,-36.1853,290.66,test
-57.6046,-41.9003,280.25,test
-56.947,-44.1287,280.91,test
-57.6922,-39.4244,283.76,test
-54.592,-39.017,289.2,test
-50.1249,-37.1005,292.16,test
-54.9195,-49.3255,278.32,test
-48.5094,-35.8835,293.1,test
-56.3372,-48.9783,279.07,test
-55.5037,-47.8876,276.38,test
-56.421,-43.2468,280.29,test
-54.5631,-48.9317,278.1,test
-55.1843,-40.395,281.26,test
-55.747,-49.4567,278.6,test
-59.7922,-48.9963,279.04,test
-51.2424,-36.1732,291.75,test
-54.3361,-47.6217,282.35,test
-53.2398,-49.9609,278.45,test
-54.8938,-45.3538,280.66,test
-55.6345,-49.3364,278.39,test
-53.5177,-48.7759,277.88,test
-52.1848,-35.474,292.08,test
-50.1815,-35.671,291.38,test
-55.6767,-47.5156,278.04,test
-56.4001,-44.821,281.88,test
-53.4083,-40.3444,292.1,test
-56.9321,-49.8391,279.22,test
-58.2163,-45.4154,278.98,test
-56.6142,-48.2456,278.92,test
-52.1778,-43.4063,287.35,test
-54.8376,-44.4257,282.44,test
-56.7757,-46.1327,279.66,test
-56.2188,-43.7007,283.66,test
-56.7658,-49.581,278.72,test
-52.7604,-46.6362,283.97,test
-56.7299,-38.5897,284.22,test
-54.9908,-48.7739,278.54,test
-56.9082,-47.2664,279.88,test
-51.6154,-48.8011,279.02,test
-51.0944,-47.1432,282.32,test
-58.2075,-44.2231,280.41,test
-50.1165,-47.1709,282.08,test
-55.3602,-48.0921,278.47,test
-55.4338,-45.8434,279.85,test
-58.4753,-39.7546,283.19,test
-59.1429,-42.5447,281.53,test
-54.45,-49.8186,278.17,test
-56.1751,-37.7222,284.57,test
-54.7484,-37.9152,289.42,test
-58.5523,-45.1506,279.66,test
-55.8962,-49.7118,278.7,test
-51.3984,-36.4491,291.88,test
-58.4499,-44.7733,280.05,test
-48.9811,-37.4083,288.64,test
-52.1523,-37.6797,291.27,test
-57.7397,-45.3974,280.16,test
-54.0588,-47.1295,284.94,test
-58.8927,-41.5798,282.44,test
-52.5138,-48.0914,284.23,test
-51.6289,-38.594,290.41,test
-55.3784,-46.1334,280.23,test
-59.5354,-41.8427,281.88,test
-52.6911,-37.292,290.29,test
-56.4393,-49.4342,277.92,test
-49.892,-43.0555,287.7,test
-49.8103,-46.2218,282.47,test
-59.8744,-45.4011,279.66,test
-57.5813,-38.1993,286.55,test
-54.7962,-48.9852,278.64,test
-49.8546,-37.8253,288.85,test
-51.9812,-49.5406,277.92,test
-57.7411,-46.0691,280.44,test
-49.3827,-38.135,291.16,test
-57.5076,-46.4908,280.64,test
-54.6244,-49.0555,278.44,test
-58.8552,-49.6845,279.41,test
-57.092,-45.175,281.07,test
-56.3945,-47.8635,278.86,test
-58.79,-49.4015,279.16,test
-53.6827,-40.0429,291.85,test
-57.4476,-42.1709,280.07,test
-52.9084,-46.9878,281.78,test
-51.7866,-47.0029,281.08,test
-54.0836,-48.5573,277.86,test
-50.6148,-36.5765,291.63,test
-59.6509,-48.8758,279.11,test
-57.5538,-44.2775,281.13,test
-52.3197,-36.518,292.94,test
-51.0443,-49.6757,277.25,test
-55.3103,-44.5723,281.89,test
-59.0192,-47.1791,279.27,test
-54.0419,-49.4037,278.5,test
-50.7167,-43.2084,285.91,test
-48.4142,-35.8331,291.22,test
-58.5834,-46.0829,279.17,test
-52.3357,-47.3423,281.72,test
-53.9465,-44.3199,281.69,test
-59.7838,-46.5427,279.01,test
-56.3047,-44.7655,283.32,test
-59.2573,-40.9078,282.63,test
-48.4327,-37.0798,290.26,test
-51.9816,-49.4415,277.76,test
-48.3737,-37.7055,288.61,test
-58.4235,-40.9586,282.17,test
-55.4564,-48.3928,278.8,test
-50.8184,-35.371,292.5,test
-59.8673,-40.3054,284.38,test
-56.6838,-44.3008,280.13,test
-56.3233,-48.1096,278.58,test
-49.9013,-46.4948,282.16,test
-56.5502,-41.9625,280.08,test
-48.6451,-35.1605,291.52,test
-58.3965,-41.018,282.08,test
-55.434,-47.377,278.94,test
-56.465,-47.6647,278.5,test
-54.127,-40.7943,288.25,test
-54.8845,-49.059,278.36,test
-59.8332,-41.4252,283.47,test
-48.3138,-35.6927,292.16,test
-48.5835,-37.336,288.72,test
-57.4717,-44.7953,280.88,test
-55.2019,-44.5281,281.78,test
-57.7,-44.7199,281.22,test
-54.3945,-38.5341,289.73,test
-55.4317,-49.0132,278.47,test
-57.0666,-45.4441,280.85,test
-59.6889,-41.5042,283.6,test
-57.4305,-48.9581,278.63,test
-54.7635,-45.4362,282.38,test
-55.8159,-41.7706,281,test
-59.4332,-44.2686,279.91,test
-57.631,-49.3275,279.07,test
-51.5482,-38.0276,289.36,test
-49.8084,-45.0789,283.72,test
-54.3069,-49.1897,277.91,test
-49.6404,-46.1578,282.36,test
-58.6571,-49.856,278.91,test
-51.0282,-43.7992,283.7,test
-54.9052,-38.3732,289.85,test
-48.6113,-41.0382,287.85,test
-54.9652,-40.0493,280.1,test
-53.3647,-39.082,291.5,test
-57.1123,-47.3181,279.52,test
-58.0532,-38.8896,284.86,test
-54.391,-49.0565,277.77,test
-58.399,-42.8092,279.82,test
-54.2998,-37.6377,288.83,test
-57.5672,-45.326,280.92,test
-56.046,-44.0501,284.13,test
-51.6997,-38.7928,289.98,test
-58.8637,-45.8297,279.25,test
-53.1197,-38.3617,291.17,test
-59.7219,-48.9437,279.1,test
-54.1778,-44.7271,280.69,test
-54.833,-48.7819,278.35,test
-55.2861,-49.4595,278.41,test
-52.4616,-47.2264,281.33,test
-58.0225,-39.4454,283.69,test
-50.5664,-45.4883,282.27,test
-53.4637,-38.8309,291.86,test
-54.8371,-44.6381,281.32,test
-54.9855,-41.8299,281.26,test
-51.7586,-43.2171,282.66,test
-56.0853,-43.7411,284.66,test
-57.2998,-48.3029,278.61,test
-58.7011,-49.1333,278.86,test
-48.3064,-35.326,290.86,test
-53.3343,-48.9583,277.91,test
-59.1429,-40.8613,282.69,test
-53.6766,-44.5266,280.85,test
-49.298,-36.0623,293.07,test
-56.1429,-45.6062,280.16,test
-54.3097,-45.5436,283.58,test
-58.1311,-42.8607,279.41,test
-50.0129,-37.1228,290.8,test
-56.4499,-39.6839,282.75,test
-55.7605,-45.188,281.42,test
-55.9476,-45.3877,280.22,test
-48.3642,-43.9893,282.57,test
-56.2697,-43.3507,282.51,test
-55.4313,-48.0013,278.39,test
-53.4979,-48.7495,277.79,test
-56.1939,-37.7854,284.64,test
-58.0684,-43.0124,279.22,test
-54.3242,-44.8557,280.86,test
-53.5864,-36.7473,290.86,test
-50.5914,-46.3987,280.72,test
-58.7479,-47.6306,278.51,test
-57.9535,-44.4665,281.41,test
-53.8562,-45.6427,283.02,test
-56.8406,-47.2228,278.83,test
-51.2151,-43.6702,282.63,test
-51.0904,-46.4646,280.88,test
-54.858,-49.7573,278.72,test
-59.857,-44.591,280,test
-56.8423,-49.5131,278.57,test
-49.7147,-46.0413,281.6,test
-55.9913,-43.3028,284.72,test
-57.994,-43.0694,279.26,test
-54.6028,-48.9476,278.04,test
-56.8209,-43.7135,280.88,test
-58.0803,-47.9671,278.57,test
-53.6244,-48.3344,280.16,test
-53.5447,-46.687,281.57,test
-58.175,-48.4423,278.83,test
-55.1038,-46.7447,282.25,test
-54.8593,-41.7669,285.57,test
-55.5261,-44.2349,285.1,test
-59.0816,-42.431,281.44,test
-51.7238,-49.318,277.86,test
-58.7759,-47.1452,279.29,test
-58.2743,-42.921,279.73,test
-59.9033,-42.6655,282,test
-59.0376,-43.4056,279.98,test
-55.1427,-42.4151,281.07,test
-49.9288,-46.5588,282.04,test
-52.9257,-38.7103,291.35,test
-48.6097,-38.0902,291.6,test
-53.9279,-48.263,278.79,test
-54.1506,-45.5795,282.45,test
-55.8691,-47.4331,278.54,test
-57.8733,-46.6887,278.32,test
-52.35,-37.3037,291.6,test
-59.1562,-48.004,278.61,test
-54.8365,-39.9621,280.52,test
-55.9565,-44.6761,283.02,test
-48.0824,-36.7772,290.82,test
-57.2043,-42.2305,279.73,test
-54.1154,-45.6261,282.77,test
-54.8162,-46.265,282.85,test
-55.0302,-46.168,281.05,test
-54.1006,-49.3705,278.1,test
-57.6946,-48.4556,278.72,test
-58.8074,-39.843,283.55,test
-52.8545,-49.2916,277.76,test
-57.7093,-38.5819,285.16,test
-49.9562,-36.1402,288.55,test
-56.3475,-41.3643,279.6,test
-56.1943,-47.1466,279.85,test
-49.5322,-37.2646,287.85,test
-57.6605,-45.0518,281.36,test
-57.4577,-46.9007,279.54,test
-54.7071,-49.46,278.54,test
-54.8981,-49.1088,278.23,test
-57.5954,-39.6783,283.26,test
-57.0372,-46.8514,279.48,test
-54.6855,-37.4025,287.41,test
-53.6071,-40.7681,291.5,test
-53.9133,-49.2866,278.11,test
-56.8848,-47.5835,279.32,test
-59.0466,-48.9486,278.85,test
-58.6445,-49.3554,279.01,test
-56.0327,-49.1066,278.67,test
-52.4592,-37.4517,292.36,test
-55.5553,-49.0709,278.73,test
-58.6378,-40.2638,282.89,test
-56.7018,-38.2519,284.82,test
-50.5149,-37.6863,289.27,test
-51.9307,-43.4694,286.72,test
-56.088,-44.4142,281.51,test
-57.7606,-42.9529,279.82,test
-58.5915,-41.1219,282.16,test
-57.3487,-48.9896,278.75,test
-58.4977,-45.5031,278.94,test
-53.0402,-46.682,281.42,test
-48.4312,-35.929,292.1,test
-50.1577,-43.9573,285.69,test
-55.0566,-47.8363,278.79,test
-54.2335,-41.7799,289.89,test
-53.1539,-47.2907,280.38,test
-56.9258,-49.7612,279.35,test
-54.2219,-35.4876,290.13,test
-53.2984,-38.6862,291.44,test
-50.5905,-45.8022,282.58,test
-52.1525,-37.8015,291.97,test
-56.336,-44.9975,280.79,test
-52.6935,-48.1898,284.82,test
-53.3824,-48.2827,282.75,test
-53.9356,-49.5182,278.27,test
-53.2075,-47.8606,284.57,test
-49.7456,-43.0773,288.2,test
-52.3694,-49.0258,278.41,test
-56.2485,-41.8046,281.32,test
-59.2309,-44.1083,279.66,test
-49.4184,-35.0947,292.66,test
-54.6024,-45.0919,280.98,test
-58.2928,-49.315,279.58,test
-59.1587,-45.084,279.38,test
-58.4711,-49.3395,279.07,test
-51.7947,-47.0621,280.88,test
-49.1641,-36.4675,289.44,test
-48.2247,-45.3777,282.67,test
-56.8077,-49.4279,279.27,test
-55.0713,-41.9314,281.25,test
-54.0966,-48.8268,278.35,test
-53.0352,-35.1673,290.38,test
-51.4251,-49.2077,277.76,test
-53.8922,-37.7947,289.1,test
-53.8822,-44.4818,281.22,test
-57.0918,-49.157,279.02,test
-58.5246,-44.7946,279.6,test
-54.8049,-48.7761,277.88,test
-58.9931,-45.2607,279.25,test
-59.8412,-40.4985,284.17,test
-59.2777,-42.1943,282.07,test
-56.0725,-37.8436,284.48,test
-51.2236,-42.9368,285.04,test
-49.6991,-46.259,282.38,test
-56.1029,-42.4638,280.47,test
-52.3776,-49.5315,278.57,test
-57.6541,-47.8879,278.35,test
-49.5394,-35.0512,292.7,test
-51.1855,-35.2851,292.86,test
-57.803,-39.528,283.79,test
-51.0651,-36.9027,291.52,test
-57.6899,-47.695,279.29,test
-57.5341,-48.2501,278.36,test
-55.7899,-43.1998,284.77,test
-48.585,-35.4818,292.88,test
-54.5462,-49.8201,278.44,test
-53.1619,-46.1528,280.82,test
-58.7825,-45.2591,278.88,test
-58.3159,-48.5558,278.69,test
-56.0784,-43.9604,283.72,test
-57.2327,-49.3188,279.47,test
-59.0488,-48.3064,279.54,test
-57.4565,-45.9675,280.61,test
-53.8879,-49.6018,278.63,test
-58.5482,-42.087,281.69,test
-57.5551,-47.1794,280.47,test
-59.0907,-42.8135,280.85,test
-49.0665,-45.8732,283.23,test
-48.6853,-35.5789,292.64,test
-57.5456,-44.5107,281.76,test
-53.8887,-44.7693,282.66,test
-50.7886,-36.4481,291.61,test
-57.0537,-47.7831,278.25,test
-58.4844,-47.2694,278.5,test
-51.4091,-49.0415,278.57,test
-49.3555,-36.1453,292.94,test
-55.3598,-44.1459,286.98,test
-54.8825,-38.6966,289.25,test
-58.7684,-40.6616,282.44,test
-58.7243,-48.0951,279.16,test
-48.0368,-37.7457,288.45,test
-57.2407,-44.7051,281.02,test
-59.5383,-41.2422,283.13,test
-59.9688,-45.0912,280.19,test
-52.8805,-47.438,281.89,test
-58.0084,-48.5344,278.69,test
-50.7786,-44.8534,282.41,test
-55.1515,-46.85,281.57,test
-52.7622,-37.6408,291.57,test
-48.7301,-35.2079,291.53,test
-49.2529,-37.1148,288.75,test
-51.3333,-36.4344,292.13,test
-59.808,-42.8501,282.05,test
-54.552,-38.7109,290.22,test
-51.3016,-35.2992,292.79,test
-52.1292,-43.5783,286.73,test
-51.8654,-43.8995,285.28,test
-50.7735,-42.0201,282.6,test
-52.7885,-37.0873,291.25,test
-55.1733,-46.4167,280.23,test
-59.0779,-44.7359,279.39,test
-54.9093,-49.922,278.79,test
-52.4751,-38.0174,291.79,test
-59.317,-45.891,278.69,test
-50.6213,-37.0532,292.47,test
-58.9436,-45.9009,279.01,test
-54.3813,-38.1433,290.01,test
-57.408,-40.0062,282.17,test
-58.8787,-44.3967,279,test
-54.5078,-49.1198,277.8,test
-58.6773,-39.5638,284.1,test
-58.0134,-46.9258,279.38,test
-48.0505,-36.1184,291.35,test
-53.1651,-47.8378,284.03,test
-56.1168,-48.1498,278.35,test
-56.1536,-48.1931,278.23,test
-56.574,-44.9809,280.97,test
-52.4282,-46.31,283.89,test
-57.3054,-43.8178,280.97,test
-58.5348,-48.2384,279.54,test
-58.4115,-48.1891,278.57,test
-56.5408,-44.5606,282.45,test
-51.6904,-43.3291,282.66,test
-52.7087,-49.8693,277.1,test
-56.6629,-43.4372,281.07,test
-58.1841,-40.8343,282.29,test
-57.2151,-38.1709,285.57,test
-59.4198,-45.8191,278.92,test
-58.0213,-39.8373,283.11,test
-53.3579,-49.2586,277.6,test
-58.4615,-42.7896,279.58,test
-59.0082,-42.0051,282.07,test
-53.4618,-49.6657,278.14,test
-48.3059,-43.7452,282.57,test
-59.0458,-47.5115,278.47,test
-55.342,-48.3915,278.35,test
-53.3923,-37.9258,291.5,test
-55.3038,-47.4565,279.07,test
-56.5138,-39.2716,283.47,test
-54.0519,-45.7437,282.88,test
-54.0193,-49.854,278.41,test
-53.2335,-40.0924,292.32,test
-49.9815,-36.7968,289.13,test
-59.0342,-49.6915,279.52,test
-50.8373,-46.5435,281.04,test
-49.6479,-37.9743,288.86,test
-51.366,-42.0429,282.98,test
-58.5659,-41.5341,282.14,test
-53.8446,-41.0006,290.94,test
-51.5691,-43.2242,283.28,test
-56.9437,-49.5744,278.72,test
-57.6082,-49.1614,279.5,test
-56.9783,-48.529,278.91,test
-59.7537,-49.4005,279.08,test
-50.9664,-36.0116,292.05,test
-53.7728,-40.4025,291,test
-55.5306,-42.1046,282.17,test
-58.2775,-41.4425,282.1,test
-58.4698,-44.8912,278.73,test
-55.6856,-45.3759,280.77,test
-59.6803,-49.5169,279,test
-57.8372,-49.033,279.25,test
-55.9074,-47.7918,279.22,test
-59.1706,-45.7497,278.64,test
-56.1953,-48.3506,279,test
-57.8897,-38.6011,285.26,test
-56.5985,-45.1884,281.44,test
-55.8364,-46.7675,279.76,test
-54.0902,-48.259,278.58,test
-55.5805,-42.4579,280.69,test
-49.8293,-35.1746,293.42,test
-59.7918,-41.4584,283.35,test
-59.6232,-44.6415,279.79,test
-54.692,-48.5146,278.41,test
-51.3285,-36.4987,290.54,test
-55.4096,-40.5461,279.77,test
-59.4076,-39.5377,284.73,test
-58.3463,-40.8251,282.36,test
-55.2279,-49.7828,278.54,test
-50.62,-40.7701,289.73,test
-54.0309,-38.6898,288.23,test
-52.8621,-46.3333,280.33,test
-52.2086,-48.6266,283.13,test
-59.7261,-46.6793,279.13,test
-53.6789,-47.6525,285.26,test
-51.0855,-37.5475,292.03,test
-57.5862,-42.2032,279.72,test
-54.0796,-49.9711,278.25,test
-56.6263,-38.3005,284.63,test
-49.0332,-36.7844,288.72,test
-48.1102,-37.2323,290.97,test
-55.9817,-49.9879,278.57,test
-56.0427,-43.312,284.55,test
-58.9832,-40.9956,282.1,test
-51.135,-46.7441,280.55,test
-55.4708,-39.1253,281.08,test
-59.9883,-42.3381,282.6,test
-57.8655,-42.9037,279.42,test
-59.6342,-48.9812,279.45,test
-55.748,-48.75,278.94,test
-54.4343,-45.9876,281.28,test
-59.988,-47.0405,279.1,test
-56.7129,-41.2405,279.79,test
-56.17,-49.8239,278.91,test
-52.4477,-36.5373,292.95,test
-55.8312,-43.2455,284.85,test
-57.9991,-42.7614,279.38,test
-55.8679,-47.7333,278.97,test
-59.3267,-39.8526,284.51,test
-55.136,-40.0695,281.08,test
-56.1415,-38.9392,283.41,test
-54.9075,-44.9877,279.91,test
-59.4145,-48.4348,278.66,test
-56.8281,-43.0868,281.1,test
-56.3855,-47.8044,279.2,test
-50.5156,-46.742,282.22,test
-50.4767,-46.0863,282.75,test
-48.5197,-37.0769,289.75,test
-55.4363,-41.4346,280.85,test
-58.0988,-44.3678,280.35,test
-53.8409,-44.6388,282.51,test
-56.9821,-44.2332,280.69,test
-59.7687,-44.6487,280.04,test
-55.2775,-38.6587,281.77,test
-55.8639,-47.9919,278.41,test
-52.5458,-49.2275,277.95,test
-57.6101,-47.3478,279.6,test
-58.5177,-49.0789,279.41,test
-57.3493,-47.5227,278.38,test
-48.1211,-43.2694,283.14,test
-55.6865,-48.1306,277.91,test
-51.7123,-47.327,281.38,test
-55.9857,-38.0932,284.11,test
-53.8826,-37.1396,290.6,test
-51.9369,-42.0099,284.54,test
-53.4225,-48.3995,280.72,test
-48.2284,-36.6769,291.63,test
-58.2384,-44.6019,280.38,test
-48.5877,-36.4108,291.08,test
-57.0146,-45.2012,281.38,test
-57.8042,-41.1968,282.19,test
-52.3647,-38.5478,292.03,test
-50.7481,-46.7758,280.57,test
-50.9843,-36.5909,291.94,test
-53.5688,-48.2731,281.73,test
-55.6903,-46.9615,279.05,test
-58.2165,-44.2125,279.85,test
-48.1913,-36.9858,291.5,test
-53.7277,-48.6397,278.27,test
-56.619,-47.8463,278.23,test
-53.1164,-39.8799,292.38,test
-57.1078,-44.3055,281.54,test
-58.9994,-42.0147,282.26,test
-56.6087,-49.9989,279.01,test
-55.9853,-44.2643,280.54,test
-52.3483,-37.2971,291.63,test
-57.9479,-44.4397,281.32,test
-49.6261,-36.5004,288.61,test
-50.916,-41.865,282.47,test
-50.5081,-42.9848,286,test
-53.2632,-35.3397,290.23,test
-59.1612,-47.4095,278.79,test
-51.4661,-36.9233,291.72,test
-50.9455,-36.8641,291.57,test
-51.6557,-37.754,291.52,test
-58.7926,-45.7866,279.35,test
-56.9149,-49.6428,279.45,test
-48.0566,-36.3061,290.5,test
-58.0951,-40.5201,282.32,test
-58.8405,-45.3951,279.13,test
-57.932,-46.5466,278.35,test
-58.9405,-40.7761,282.41,test
-58.1072,-47.7056,278.85,test
-59.3622,-46.6669,278.67,test
-53.1559,-47.4812,281.94,test
-52.4247,-36.8268,292.53,test
-56.954,-49.3795,278.66,test
-58.4264,-40.7304,282.45,test
-58.1053,-47.7895,278.54,test
-58.758,-49.8002,279.35,test
-59.7358,-44.5589,279.82,test
-52.1804,-42.0047,285.82,test
-51.5835,-44.8567,283.07,test
-58.0501,-48.1206,279.08,test
-55.1757,-48.0649,278.08,test
-54.2403,-49.7346,278.69,test
-56.601,-39.6633,283,test
-51.3031,-37.3873,291.97,test
-57.2509,-46.0619,280.54,test
-53.7673,-38.4881,289.38,test
-55.9413,-46.1156,279.32,test
-48.2409,-37.431,289.16,test
-58.1744,-49.7288,278.36,test
-52.9806,-47.1343,281.97,test
-57.0502,-45.6498,280.25,test
-58.9696,-44.9434,279.01,test
-53.2291,-49.6973,278.22,test
-53.6232,-48.5534,278.79,test
-58.8147,-46.9737,278.77,test
-55.9066,-41.8785,283.38,test
-57.5957,-41.244,281.77,test
-58.1322,-44.822,280.39,test
-57.2391,-49.9186,279.22,test
-49.9054,-36.9578,289.54,test
-53.9437,-49.4594,278.55,test
-49.9267,-37.3495,291.47,test
-57.0212,-47.1727,279.88,test
-53.7387,-49.6591,278.02,test
-54.2128,-41.541,289.41,test
-58.6672,-44.6644,278.89,test
-52.6172,-36.6532,292.44,test
-57.2306,-46.4945,280.38,test
-54.919,-42.3497,281.22,test
-51.4641,-36.1195,292.39,test
-48.4326,-44.1186,282.91,test
-55.0214,-49.7189,278.33,test
-55.4862,-37.4931,284.1,test
-53.2262,-35.0267,290.97,test
-53.5923,-48.7566,277.89,test
-48.7363,-43.4934,283.08,test
-48.2271,-36.0634,290.88,test
-59.5631,-44.9427,279.89,test
-58.0253,-46.6244,278.57,test
-52.3414,-43.715,283.42,test
-55.5459,-44.2945,283.78,test
-51.8533,-36.7649,291.44,test
-54.1755,-35.6049,289.72,test
-54.3447,-47.6823,283.32,test
-51.7949,-49.8361,277.5,test
-59.6851,-45.13,279.44,test
-49.6741,-37.204,287.7,test
-57.5935,-44.4362,281.82,test
-56.902,-49.6664,279.38,test
-59.9245,-42.4047,282.51,test
-58.934,-45.6321,279.47,test
-56.4034,-44.2607,280.75,test
-58.4553,-46.9144,278.19,test
-52.9827,-46.104,280.55,test
-49.7954,-46.4689,282.1,test
-57.0171,-45.6611,280.83,test
-51.7545,-46.5839,283.76,test
-51.9585,-36.7904,291.72,test
-56.6247,-47.8314,277.79,test
